NODES: 35
ARCS: 222

NODE
Idn                                      x               y               Type           
188      H_Milano_1_origin_4                      HUB_2                                    32.51                NOT USED  
190      H_Milano_1_origin_4                      H_Milano_3_dest_5                        6.10                 NOT USED  
191      H_Milano_1_origin_4                      F_23                                     43.28                NOT USED  
192      F_23                                     F_16                                     41.22                NOT USED  
193      F_23                                     H_Milano_3_origin_9                      39.77                NOT USED  
194      F_23                                     F_31                                     50.36                NOT USED  
195      F_23                                     F_24                                     29.00                NOT USED  
196      F_23                                     H_Milano_1_origin_5                      43.28                NOT USED  
197      F_23                                     HUB_2                                    29.74                NOT USED  
199      F_23                                     F_30                                     41.22                NOT USED  
200      F_23                                     F_17                                     50.42                NOT USED  
201      F_23                                     H_Pavia_8_dest_7                         26.99                NOT USED  
202      F_23                                     H_Milano_3_dest_5                        39.77                NOT USED  
203      F_23                                     H_Pavia_1_dest_2                         49.10                NOT USED  
204      F_23                                     H_Milano_1_origin_4                      43.28                NOT USED  
206      F_38                                     F_31                                     41.22                NOT USED  
210      H_Piacenza_1_origin_3                    H_Piacenza_2_origin_6                    38.10                NOT USED  
211      H_Piacenza_1_origin_3                    H_Parma_2_dest_8                         46.29                NOT USED  
212      H_Piacenza_1_origin_3                    H_Parma_1_origin_7                       42.59                NOT USED  
213      H_Piacenza_1_origin_3                    H_Parma_2_dest_4                         46.29                NOT USED  
214      H_Piacenza_1_origin_3                    H_Parma_2_origin_1                       46.29                NOT USED  
215      H_Piacenza_1_origin_3                    H_Piacenza_1_dest_1                      0.00                 NOT USED  
217      H_Cremona_2_origin_8                     F_25                                     17.96                NOT USED  
218      H_Cremona_2_origin_8                     F_24                                     46.96                NOT USED  
219      H_Cremona_2_origin_8                     F_18                                     44.92                NOT USED  
220      H_Cremona_2_origin_8                     F_26                                     11.04                NOT USED  
221      H_Cremona_2_origin_8                     H_Cremona_1_dest_3                       34.63                NOT USED  
222      H_Cremona_2_origin_8                     H_Cremona_1_dest_9                       34.63                NOT USED  

LEGENDA
Idn: id del nodo
Idn_o: id del nodo origine dell'arco
Idn_d: id del nodo destinazione dell'arco
Ida: id arco
x: coordinata geografica latitudine
y: coordinata geografica longitudine
Type: nodo HUB, H_ORIGIN (Ospedale di origine), H_DESTINATION (Ospedale di destinazione), FACILITY
Avg_ttime[min.]: tempo medio di viaggio del drone sull'arco, espresso in minuti
Label: USED se l'arco è utilizzato nella soluzione ottima; NOT USED, viceversa.
