NODES: 40
ARCS: 258

NODE
Idn                                      x               y               Type           
198      F_23                                     F_16                                     41.22                NOT USED  
200      F_23                                     F_24                                     29.00                NOT USED  
204      F_23                                     HUB_2                                    29.74                NOT USED  
205      F_23                                     F_30                                     41.22                NOT USED  
206      F_23                                     H_Pavia_8_dest_9                         26.99                NOT USED  
207      F_23                                     H_Pavia_8_origin_5                       26.99                NOT USED  
208      F_23                                     F_17                                     50.42                NOT USED  
209      F_23                                     H_Pavia_8_origin_2                       26.99                NOT USED  
210      F_23                                     H_Milano_1_dest_10                       43.28                NOT USED  
212      F_38                                     F_31                                     41.22                NOT USED  
213      F_38                                     H_Bergamo_2_dest_2                       21.03                NOT USED  
215      F_38                                     F_39                                     28.77                NOT USED  
216      F_38                                     H_Bergamo_3_origin_1                     24.44                NOT USED  
217      F_38                                     H_Bergamo_1_origin_7                     23.52                NOT USED  
218      F_38                                     F_32                                     50.30                NOT USED  
220      H_Parma_3_origin_9                       H_Parma_3_dest_1                         0.00                 NOT USED  
221      H_Parma_3_origin_9                       F_5                                      42.12                NOT USED  
222      H_Parma_3_origin_9                       F_13                                     28.59                NOT USED  
223      H_Parma_3_origin_9                       H_Parma_3_dest_3                         0.00                 NOT USED  
224      H_Parma_3_origin_9                       H_Parma_2_origin_6                       34.21                NOT USED  
226      F_27                                     F_33                                     50.36                NOT USED  
227      F_27                                     H_Cremona_2_origin_10                    40.03                NOT USED  
228      F_27                                     H_Cremona_2_dest_7                       40.03                NOT USED  
229      F_27                                     HUB_1                                    33.62                NOT USED  
230      F_27                                     H_Cremona_2_origin_4                     40.03                NOT USED  
231      H_Piacenza_1_origin_3                    F_12                                     33.32                NOT USED  
232      H_Piacenza_1_origin_3                    H_Piacenza_2_dest_5                      38.10                NOT USED  
234      H_Piacenza_1_origin_3                    F_11                                     28.38                NOT USED  
235      H_Piacenza_1_origin_3                    H_Parma_2_origin_6                       46.29                NOT USED  
236      F_32                                     F_31                                     28.89                NOT USED  
237      F_32                                     F_25                                     41.22                NOT USED  
238      F_32                                     F_24                                     50.36                NOT USED  
239      F_32                                     H_Bergamo_2_dest_2                       37.11                NOT USED  
240      F_32                                     HUB_2                                    46.89                NOT USED  
241      F_32                                     F_33                                     28.89                NOT USED  
242      F_32                                     F_39                                     41.22                NOT USED  
243      F_32                                     H_Cremona_2_origin_10                    45.00                NOT USED  
245      F_32                                     H_Bergamo_1_origin_7                     35.22                NOT USED  
246      F_32                                     H_Cremona_2_origin_4                     45.00                NOT USED  
247      F_32                                     F_38                                     50.30                NOT USED  
248      H_Parma_2_origin_6                       F_12                                     17.96                NOT USED  
249      H_Parma_2_origin_6                       H_Parma_3_dest_1                         34.21                NOT USED  
250      H_Parma_2_origin_6                       F_20                                     42.79                NOT USED  
251      H_Parma_2_origin_6                       H_Piacenza_2_dest_5                      39.70                NOT USED  
252      H_Parma_2_origin_6                       HUB_1                                    51.05                NOT USED  
253      H_Parma_2_origin_6                       F_5                                      44.90                NOT USED  
254      H_Parma_2_origin_6                       F_13                                     11.26                NOT USED  
256      H_Parma_2_origin_6                       H_Parma_3_origin_9                       34.21                NOT USED  
257      H_Parma_2_origin_6                       H_Piacenza_1_origin_3                    46.29                NOT USED  
258      H_Parma_2_origin_6                       H_Parma_3_dest_3                         34.21                NOT USED  

LEGENDA
Idn: id del nodo
Idn_o: id del nodo origine dell'arco
Idn_d: id del nodo destinazione dell'arco
Ida: id arco
x: coordinata geografica latitudine
y: coordinata geografica longitudine
Type: nodo HUB, H_ORIGIN (Ospedale di origine), H_DESTINATION (Ospedale di destinazione), FACILITY
Avg_ttime[min.]: tempo medio di viaggio del drone sull'arco, espresso in minuti
Label: USED se l'arco è utilizzato nella soluzione ottima; NOT USED, viceversa.
