NODES: 59
ARCS: 511

NODE
Idn                                      x               y               Type           
174      H_Cremona_2_origin_7                     H_Cremona_2_origin_18                    0.00                 NOT USED  
175      H_Cremona_2_origin_7                     F_32                                     45.00                NOT USED  
176      F_18                                     F_19                                     29.11                NOT USED  
177      F_18                                     F_10                                     50.49                NOT USED  
178      F_18                                     F_12                                     50.49                NOT USED  
179      F_18                                     H_Piacenza_2_origin_3                    31.25                NOT USED  
181      F_18                                     F_24                                     50.42                NOT USED  
183      F_18                                     H_Cremona_2_origin_7                     44.92                NOT USED  
184      F_18                                     F_26                                     50.42                NOT USED  
186      F_18                                     F_11                                     41.22                NOT USED  
187      F_18                                     H_Cremona_2_origin_18                    44.92                NOT USED  
188      H_Parma_2_origin_17                      F_19                                     45.01                NOT USED  
189      H_Parma_2_origin_17                      F_12                                     17.96                NOT USED  
190      H_Parma_2_origin_17                      H_Piacenza_2_origin_3                    39.70                NOT USED  
191      H_Parma_2_origin_17                      H_Parma_1_origin_12                      31.34                NOT USED  
192      H_Parma_2_origin_17                      H_Piacenza_2_dest_18                     39.70                NOT USED  
193      H_Parma_2_origin_17                      H_Parma_1_dest_19                        31.34                NOT USED  
194      H_Parma_2_origin_17                      HUB_1                                    51.05                NOT USED  
195      H_Parma_2_origin_17                      F_13                                     11.26                NOT USED  
197      H_Parma_2_origin_17                      H_Parma_3_dest_15                        34.21                NOT USED  
198      H_Parma_2_origin_17                      H_Parma_1_origin_13                      31.34                NOT USED  
199      H_Parma_2_origin_17                      H_Parma_1_origin_6                       31.34                NOT USED  
200      H_Parma_2_origin_17                      H_Parma_1_origin_11                      31.34                NOT USED  
201      H_Pavia_10_origin_4                      F_16                                     28.58                NOT USED  
202      H_Pavia_10_origin_4                      H_Pavia_1_origin_15                      34.45                NOT USED  
203      H_Pavia_10_origin_4                      H_Pavia_9_dest_2                         1.55                 NOT USED  
204      H_Pavia_10_origin_4                      H_Pavia_8_dest_14                        2.26                 NOT USED  
205      H_Pavia_10_origin_4                      F_22                                     22.43                NOT USED  
206      H_Pavia_10_origin_4                      H_Pavia_8_origin_10                      2.26                 NOT USED  
207      H_Pavia_10_origin_4                      H_Pavia_1_origin_2                       34.45                NOT USED  
208      H_Pavia_10_origin_4                      H_Pavia_10_dest_7                        0.00                 NOT USED  
209      H_Pavia_10_origin_4                      H_Pavia_9_dest_6                         1.55                 NOT USED  
210      H_Pavia_10_origin_4                      H_Pavia_5_origin_20                      32.85                NOT USED  
211      H_Pavia_10_origin_4                      H_Pavia_10_origin_1                      0.00                 NOT USED  
212      H_Pavia_10_origin_4                      H_Pavia_10_dest_12                       0.00                 NOT USED  
214      H_Pavia_10_origin_4                      H_Pavia_1_dest_1                         34.45                NOT USED  
215      H_Bergamo_4_origin_19                    H_Bergamo_1_dest_5                       28.06                NOT USED  
216      H_Bergamo_4_origin_19                    H_Bergamo_1_dest_8                       28.06                NOT USED  
217      H_Bergamo_4_origin_19                    H_Bergamo_3_dest_11                      41.24                NOT USED  
219      H_Bergamo_4_origin_19                    H_Bergamo_2_dest_3                       30.63                NOT USED  
220      H_Bergamo_4_origin_19                    F_39                                     25.97                NOT USED  
221      H_Bergamo_4_origin_19                    H_Bergamo_4_dest_4                       0.00                 NOT USED  
222      H_Bergamo_4_origin_19                    H_Bergamo_1_origin_14                    28.06                NOT USED  
223      H_Bergamo_4_origin_19                    F_32                                     31.81                NOT USED  
224      H_Bergamo_4_origin_19                    H_Bergamo_4_dest_13                      0.00                 NOT USED  
225      H_Bergamo_4_origin_19                    H_Bergamo_2_origin_9                     30.63                NOT USED  
226      F_33                                     H_Bergamo_1_dest_5                       49.29                NOT USED  
227      F_33                                     F_25                                     50.36                NOT USED  
228      F_33                                     H_Cremona_2_origin_7                     42.72                NOT USED  
229      F_33                                     H_Bergamo_1_dest_8                       49.29                NOT USED  
