NODES: 60
ARCS: 528

NODE
Idn                                      x               y               Type           
125      F_24                                     F_16                                     50.42                NOT USED  
126      F_24                                     F_31                                     41.22                NOT USED  
127      F_24                                     F_25                                     29.00                NOT USED  
128      F_24                                     H_Pavia_9_origin_13                      51.39                NOT USED  
129      F_24                                     HUB_2                                    30.90                NOT USED  
130      F_24                                     F_18                                     50.42                NOT USED  
132      F_24                                     H_Cremona_2_dest_1                       46.96                NOT USED  
133      F_24                                     F_17                                     41.22                NOT USED  
134      F_24                                     H_Cremona_2_dest_14                      46.96                NOT USED  
135      F_24                                     F_23                                     29.00                NOT USED  
136      F_24                                     H_Pavia_9_origin_3                       51.39                NOT USED  
137      F_24                                     F_32                                     50.36                NOT USED  
138      F_24                                     H_Pavia_5_origin_4                       49.03                NOT USED  
139      H_Pavia_1_origin_17                      F_16                                     7.90                 NOT USED  
141      H_Pavia_1_origin_17                      H_Pavia_1_dest_4                         0.00                 NOT USED  
142      H_Pavia_1_origin_17                      H_Pavia_8_dest_15                        36.62                NOT USED  
143      H_Pavia_1_origin_17                      H_Pavia_9_origin_13                      35.34                NOT USED  
144      H_Pavia_1_origin_17                      H_Pavia_8_origin_12                      36.62                NOT USED  
145      H_Pavia_1_origin_17                      H_Pavia_8_dest_11                        36.62                NOT USED  
146      H_Pavia_1_origin_17                      F_17                                     30.74                NOT USED  
147      H_Pavia_1_origin_17                      H_Pavia_10_dest_12                       34.45                NOT USED  
148      H_Pavia_1_origin_17                      H_Pavia_10_dest_13                       34.45                NOT USED  
149      H_Pavia_1_origin_17                      H_Pavia_10_dest_2                        34.45                NOT USED  
150      H_Pavia_1_origin_17                      F_23                                     49.10                NOT USED  
151      H_Pavia_1_origin_17                      H_Pavia_9_origin_3                       35.34                NOT USED  
152      H_Pavia_1_origin_17                      H_Pavia_1_origin_15                      0.00                 NOT USED  
153      H_Pavia_1_origin_17                      H_Pavia_5_origin_4                       8.42                 NOT USED  
154      H_Pavia_9_origin_13                      F_16                                     29.26                NOT USED  
