NODES: 58
ARCS: 471

NODE
Idn                                      x               y               Type           
97       F_25                                     H_Cremona_1_origin_6                     47.78                NOT USED  
99       H_Parma_3_origin_16                      H_Parma_2_dest_11                        34.21                NOT USED  
100      H_Parma_3_origin_16                      H_Parma_3_dest_2                         0.00                 NOT USED  
101      H_Parma_3_origin_16                      H_Parma_3_origin_17                      0.00                 NOT USED  
102      H_Parma_3_origin_16                      F_13                                     28.59                NOT USED  
103      H_Parma_3_origin_16                      H_Parma_1_dest_12                        17.57                NOT USED  
104      H_Bergamo_3_origin_5                     H_Bergamo_2_dest_20                      18.48                NOT USED  
105      H_Bergamo_3_origin_5                     H_Bergamo_2_origin_4                     18.48                NOT USED  
106      H_Bergamo_3_origin_5                     H_Bergamo_1_origin_7                     20.08                NOT USED  
107      H_Bergamo_3_origin_5                     H_Bergamo_1_dest_6                       20.08                NOT USED  
108      H_Bergamo_3_origin_5                     H_Bergamo_1_origin_3                     20.08                NOT USED  
110      H_Bergamo_3_origin_5                     H_Bergamo_1_origin_2                     20.08                NOT USED  
111      H_Piacenza_2_origin_10                   F_12                                     23.05                NOT USED  
112      H_Piacenza_2_origin_10                   F_10                                     39.97                NOT USED  
113      H_Piacenza_2_origin_10                   H_Parma_2_dest_11                        39.70                NOT USED  
114      H_Piacenza_2_origin_10                   F_18                                     31.25                NOT USED  
115      H_Piacenza_2_origin_10                   H_Piacenza_1_dest_13                     38.10                NOT USED  
117      H_Piacenza_2_origin_10                   H_Piacenza_1_dest_14                     38.10                NOT USED  
118      H_Piacenza_2_origin_10                   H_Piacenza_2_origin_9                    0.00                 NOT USED  
119      H_Piacenza_2_origin_10                   H_Piacenza_1_origin_12                   38.10                NOT USED  
120      H_Piacenza_2_origin_10                   H_Piacenza_1_dest_8                      38.10                NOT USED  
121      H_Piacenza_2_origin_10                   F_13                                     50.56                NOT USED  
122      H_Piacenza_2_origin_10                   F_11                                     14.55                NOT USED  
123      H_Piacenza_2_origin_10                   H_Piacenza_1_origin_20                   38.10                NOT USED  
124      H_Piacenza_2_origin_10                   H_Piacenza_1_dest_9                      38.10                NOT USED  
127      HUB_2                                    H_Milano_2_dest_15                       29.86                NOT USED  
128      HUB_2                                    H_Pavia_1_origin_13                      76.98                NOT USED  
129      HUB_2                                    H_Parma_3_origin_16                      176.78               NOT USED  
130      HUB_2                                    H_Bergamo_3_origin_5                     78.08                NOT USED  
131      HUB_2                                    H_Piacenza_2_origin_10                   111.59               NOT USED  
132      HUB_2                                    H_Pavia_10_origin_14                     57.13                NOT USED  
133      HUB_2                                    F_30                                     19.71                NOT USED  
134      HUB_2                                    H_Pavia_9_origin_11                      55.61                NOT USED  
135      HUB_2                                    F_22                                     49.92                NOT USED  
137      HUB_2                                    H_Milano_2_dest_1                        29.86                NOT USED  
138      HUB_2                                    H_Milano_2_dest_5                        29.86                NOT USED  
139      HUB_2                                    H_Bergamo_2_origin_4                     62.28                NOT USED  
140      HUB_2                                    H_Piacenza_2_origin_9                    111.59               NOT USED  
141      HUB_2                                    H_Piacenza_1_origin_12                   146.25               NOT USED  
142      HUB_2                                    H_Parma_3_origin_17                      176.78               NOT USED  
143      HUB_2                                    H_Bergamo_1_origin_7                     62.40                NOT USED  
145      HUB_2                                    H_Bergamo_1_origin_3                     62.40                NOT USED  
147      HUB_2                                    H_Piacenza_1_origin_20                   146.25               NOT USED  
148      HUB_2                                    H_Pavia_8_origin_19                      55.74                NOT USED  
149      HUB_2                                    F_32                                     46.89                NOT USED  
150      HUB_2                                    H_Milano_3_dest_18                       33.59                NOT USED  
151      HUB_2                                    H_Cremona_1_origin_6                     99.70                NOT USED  
152      HUB_2                                    H_Pavia_9_origin_1                       55.61                NOT USED  
153      HUB_2                                    H_Bergamo_1_origin_2                     62.40                NOT USED  
154      F_18                                     F_12                                     50.49                NOT USED  
155      F_18                                     F_10                                     50.49                NOT USED  
156      F_18                                     H_Cremona_1_dest_17                      41.43                NOT USED  
158      F_18                                     H_Piacenza_2_origin_10                   31.25                NOT USED  
159      F_18                                     F_26                                     50.42                NOT USED  
161      F_18                                     H_Piacenza_2_origin_9                    31.25                NOT USED  
162      F_18                                     F_11                                     41.22                NOT USED  
163      F_18                                     H_Cremona_1_dest_4                       41.43                NOT USED  
164      F_18                                     H_Cremona_1_origin_6                     41.43                NOT USED  
165      F_20                                     F_12                                     50.49                NOT USED  
167      F_20                                     H_Parma_2_dest_11                        42.79                NOT USED  
168      F_20                                     F_26                                     50.42                NOT USED  
169      F_20                                     HUB_1                                    8.30                 NOT USED  
171      F_20                                     H_Cremona_1_dest_4                       23.45                NOT USED  
172      F_20                                     H_Cremona_1_origin_6                     23.45                NOT USED  
174      H_Pavia_10_origin_14                     H_Pavia_1_origin_13                      34.45                NOT USED  
175      H_Pavia_10_origin_14                     H_Pavia_9_origin_11                      1.55                 NOT USED  
176      H_Pavia_10_origin_14                     H_Pavia_9_dest_3                         1.55                 NOT USED  
177      H_Pavia_10_origin_14                     F_22                                     22.43                NOT USED  
178      H_Pavia_10_origin_14                     H_Pavia_10_dest_7                        0.00                 NOT USED  
179      H_Pavia_10_origin_14                     H_Pavia_5_dest_19                        32.85                NOT USED  
180      H_Pavia_10_origin_14                     H_Pavia_8_dest_10                        2.26                 NOT USED  
181      H_Pavia_10_origin_14                     F_23                                     28.04                NOT USED  
182      H_Pavia_10_origin_14                     H_Pavia_5_dest_16                        32.85                NOT USED  
183      H_Pavia_10_origin_14                     H_Pavia_8_origin_19                      2.26                 NOT USED  
184      H_Pavia_10_origin_14                     H_Pavia_9_origin_1                       1.55                 NOT USED  
185      F_30                                     F_31                                     28.89                NOT USED  
186      F_30                                     H_Milano_3_origin_15                     20.38                NOT USED  
187      F_30                                     H_Milano_2_dest_15                       17.39                NOT USED  
188      F_30                                     HUB_2                                    19.71                NOT USED  
189      F_30                                     F_22                                     50.36                NOT USED  
190      F_30                                     H_Milano_3_origin_8                      20.38                NOT USED  
191      F_30                                     H_Milano_2_dest_1                        17.39                NOT USED  
193      F_30                                     H_Milano_1_origin_18                     16.38                NOT USED  
194      F_30                                     F_23                                     41.22                NOT USED  
195      F_30                                     F_38                                     50.30                NOT USED  
196      F_30                                     H_Milano_3_dest_18                       20.38                NOT USED  
198      H_Pavia_9_origin_11                      H_Pavia_1_origin_13                      35.34                NOT USED  
199      H_Pavia_9_origin_11                      H_Pavia_10_origin_14                     1.55                 NOT USED  
200      H_Pavia_9_origin_11                      H_Pavia_9_dest_3                         0.00                 NOT USED  
201      H_Pavia_9_origin_11                      F_22                                     21.42                NOT USED  
202      H_Pavia_9_origin_11                      H_Pavia_10_dest_7                        1.55                 NOT USED  
203      H_Pavia_9_origin_11                      H_Pavia_5_dest_19                        33.42                NOT USED  
204      H_Pavia_9_origin_11                      H_Pavia_8_dest_10                        1.44                 NOT USED  
205      H_Pavia_9_origin_11                      F_23                                     26.60                NOT USED  
206      H_Pavia_9_origin_11                      H_Pavia_5_dest_16                        33.42                NOT USED  
207      H_Pavia_9_origin_11                      H_Pavia_8_origin_19                      1.44                 NOT USED  
208      H_Pavia_9_origin_11                      H_Pavia_9_origin_1                       0.00                 NOT USED  
209      F_26                                     H_Cremona_1_dest_17                      29.32                NOT USED  
210      F_26                                     F_25                                     29.00                NOT USED  
211      F_26                                     F_18                                     50.42                NOT USED  
213      F_26                                     HUB_1                                    46.36                NOT USED  
216      F_26                                     H_Cremona_1_origin_6                     29.32                NOT USED  
217      F_22                                     F_16                                     50.42                NOT USED  
218      F_22                                     H_Milano_3_origin_15                     36.04                NOT USED  
219      F_22                                     H_Milano_2_dest_15                       36.27                NOT USED  
220      F_22                                     HUB_2                                    49.92                NOT USED  
221      F_22                                     H_Pavia_10_origin_14                     22.43                NOT USED  
222      F_22                                     F_30                                     50.36                NOT USED  
223      F_22                                     H_Pavia_9_origin_11                      21.42                NOT USED  
224      F_22                                     H_Pavia_9_dest_3                         21.42                NOT USED  
225      F_22                                     H_Milano_3_origin_8                      36.04                NOT USED  
227      F_22                                     H_Milano_2_dest_5                        36.27                NOT USED  
228      F_22                                     H_Pavia_10_dest_7                        22.43                NOT USED  
229      F_22                                     H_Pavia_8_dest_10                        20.20                NOT USED  
230      F_22                                     H_Milano_1_origin_18                     41.99                NOT USED  
231      F_22                                     F_23                                     29.00                NOT USED  
232      F_22                                     H_Pavia_8_origin_19                      20.20                NOT USED  
233      F_22                                     H_Milano_3_dest_18                       36.04                NOT USED  
234      F_22                                     H_Pavia_9_origin_1                       21.42                NOT USED  
236      F_17                                     F_10                                     41.22                NOT USED  
237      F_17                                     H_Pavia_1_origin_13                      30.74                NOT USED  
238      F_17                                     F_25                                     50.42                NOT USED  
239      F_17                                     H_Piacenza_2_origin_10                   48.55                NOT USED  
240      F_17                                     F_18                                     29.11                NOT USED  
241      F_17                                     H_Piacenza_2_origin_9                    48.55                NOT USED  
243      F_17                                     H_Pavia_5_dest_19                        24.44                NOT USED  
244      F_17                                     F_23                                     50.42                NOT USED  
246      H_Milano_3_origin_8                      F_31                                     48.65                NOT USED  
247      H_Milano_3_origin_8                      H_Milano_3_origin_15                     0.00                 NOT USED  
248      H_Milano_3_origin_8                      H_Milano_2_dest_15                       3.73                 NOT USED  
249      H_Milano_3_origin_8                      HUB_2                                    33.59                NOT USED  
250      H_Milano_3_origin_8                      F_30                                     20.38                NOT USED  
251      H_Milano_3_origin_8                      F_22                                     36.04                NOT USED  
252      H_Milano_3_origin_8                      H_Milano_2_dest_1                        3.73                 NOT USED  
253      H_Milano_3_origin_8                      H_Milano_2_dest_5                        3.73                 NOT USED  
254      H_Milano_3_origin_8                      H_Milano_1_origin_18                     6.10                 NOT USED  
