NODES: 60
ARCS: 612

NODE
Idn                                      x               y               Type           
150      F_9                                      H_Pavia_5_origin_13                      40.16                NOT USED  
151      F_9                                      H_Pavia_1_dest_5                         33.34                NOT USED  
152      F_9                                      HUB_3                                    17.44                NOT USED  
153      F_9                                      H_Pavia_1_dest_2                         33.34                NOT USED  
155      F_9                                      H_Pavia_1_dest_15                        33.34                NOT USED  
156      F_9                                      H_Pavia_1_origin_4                       33.34                NOT USED  
158      H_Pavia_10_origin_12                     H_Pavia_1_origin_3                       34.45                NOT USED  
159      H_Pavia_10_origin_12                     H_Pavia_5_dest_9                         32.85                NOT USED  
160      H_Pavia_10_origin_12                     H_Pavia_5_dest_4                         32.85                NOT USED  
161      H_Pavia_10_origin_12                     H_Pavia_1_origin_6                       34.45                NOT USED  
162      H_Pavia_10_origin_12                     H_Pavia_9_origin_19                      1.55                 NOT USED  
163      H_Pavia_10_origin_12                     H_Pavia_10_dest_16                       0.00                 NOT USED  
164      H_Pavia_10_origin_12                     H_Pavia_1_dest_13                        34.45                NOT USED  
165      H_Pavia_10_origin_12                     H_Pavia_8_origin_2                       2.26                 NOT USED  
166      H_Pavia_10_origin_12                     H_Pavia_5_origin_13                      32.85                NOT USED  
167      H_Pavia_10_origin_12                     H_Pavia_8_origin_20                      2.26                 NOT USED  
168      H_Pavia_10_origin_12                     H_Pavia_1_dest_5                         34.45                NOT USED  
169      H_Pavia_10_origin_12                     H_Pavia_10_origin_11                     0.00                 NOT USED  
170      H_Pavia_10_origin_12                     H_Pavia_9_origin_10                      1.55                 NOT USED  
171      H_Pavia_10_origin_12                     H_Pavia_1_dest_2                         34.45                NOT USED  
172      H_Pavia_10_origin_12                     F_23                                     28.04                NOT USED  
173      H_Pavia_10_origin_12                     H_Pavia_5_origin_15                      32.85                NOT USED  
174      H_Pavia_10_origin_12                     H_Pavia_1_dest_15                        34.45                NOT USED  
175      H_Pavia_10_origin_12                     H_Pavia_1_origin_4                       34.45                NOT USED  
176      H_Milano_3_origin_14                     H_Milano_3_dest_8                        0.00                 NOT USED  
177      H_Milano_3_origin_14                     F_31                                     48.65                NOT USED  
178      H_Milano_3_origin_14                     HUB_2                                    33.59                NOT USED  
180      H_Milano_3_origin_14                     F_23                                     39.77                NOT USED  
181      H_Bergamo_1_origin_18                    H_Bergamo_2_origin_1                     2.64                 NOT USED  
182      H_Bergamo_1_origin_18                    H_Bergamo_1_origin_16                    0.00                 NOT USED  
183      H_Bergamo_1_origin_18                    F_31                                     41.41                NOT USED  
184      H_Bergamo_1_origin_18                    H_Bergamo_4_dest_6                       28.06                NOT USED  
185      H_Bergamo_1_origin_18                    H_Bergamo_4_origin_9                     28.06                NOT USED  
186      H_Bergamo_1_origin_18                    H_Bergamo_4_dest_7                       28.06                NOT USED  
187      H_Bergamo_1_origin_18                    F_33                                     49.29                NOT USED  
188      H_Bergamo_1_origin_18                    H_Bergamo_3_dest_14                      20.08                NOT USED  
