NODES: 60
ARCS: 528

NODE
Idn                                      x               y               Type           
239      H_Bergamo_2_origin_19                    H_Bergamo_2_origin_7                     0.00                 NOT USED  
240      H_Bergamo_2_origin_19                    H_Bergamo_2_dest_1                       0.00                 NOT USED  
241      H_Bergamo_2_origin_19                    F_31                                     41.54                NOT USED  
242      H_Bergamo_2_origin_19                    H_Bergamo_3_dest_17                      18.48                NOT USED  
243      H_Bergamo_2_origin_19                    H_Bergamo_3_dest_11                      18.48                NOT USED  
244      H_Bergamo_2_origin_19                    F_39                                     9.78                 NOT USED  
245      H_Bergamo_2_origin_19                    H_Bergamo_3_origin_2                     18.48                NOT USED  
246      H_Bergamo_2_origin_19                    H_Bergamo_3_origin_1                     18.48                NOT USED  
247      H_Bergamo_2_origin_19                    F_38                                     21.03                NOT USED  
248      H_Bergamo_2_origin_19                    H_Bergamo_1_origin_3                     2.64                 NOT USED  
251      H_Parma_1_origin_14                      H_Parma_2_dest_15                        31.34                NOT USED  
252      H_Parma_1_origin_14                      H_Parma_3_dest_13                        17.57                NOT USED  
253      H_Parma_1_origin_14                      H_Parma_2_origin_16                      31.34                NOT USED  
254      H_Parma_1_origin_14                      H_Parma_1_dest_19                        0.00                 NOT USED  
255      H_Parma_1_origin_14                      H_Piacenza_1_origin_17                   42.59                NOT USED  
256      H_Parma_1_origin_14                      H_Piacenza_1_dest_9                      42.59                NOT USED  
257      F_22                                     H_Milano_2_origin_10                     36.27                NOT USED  
258      F_22                                     F_16                                     50.42                NOT USED  
259      F_22                                     H_Pavia_10_origin_12                     22.43                NOT USED  
260      F_22                                     H_Pavia_10_dest_4                        22.43                NOT USED  
261      F_22                                     H_Pavia_9_origin_13                      21.42                NOT USED  
263      F_22                                     HUB_2                                    49.92                NOT USED  
264      F_22                                     H_Milano_2_dest_14                       36.27                NOT USED  
265      F_22                                     H_Pavia_8_dest_3                         20.20                NOT USED  
266      F_22                                     F_30                                     50.36                NOT USED  
267      F_22                                     H_Milano_2_dest_18                       36.27                NOT USED  
270      F_22                                     H_Milano_1_origin_18                     41.99                NOT USED  
271      F_22                                     F_23                                     29.00                NOT USED  
272      F_22                                     H_Milano_3_origin_6                      36.04                NOT USED  
273      F_22                                     H_Milano_3_origin_11                     36.04                NOT USED  
274      F_22                                     H_Pavia_10_origin_15                     22.43                NOT USED  
275      F_22                                     H_Pavia_9_origin_20                      21.42                NOT USED  
277      F_26                                     F_25                                     29.00                NOT USED  
278      F_26                                     H_Cremona_2_dest_20                      11.04                NOT USED  
279      F_26                                     F_18                                     50.42                NOT USED  
281      F_26                                     H_Cremona_2_origin_5                     11.04                NOT USED  
282      F_26                                     H_Cremona_2_origin_4                     11.04                NOT USED  
283      F_26                                     H_Cremona_1_dest_16                      29.32                NOT USED  
284      F_26                                     F_32                                     50.36                NOT USED  
286      F_26                                     H_Cremona_2_dest_8                       11.04                NOT USED  
287      F_17                                     F_16                                     29.11                NOT USED  
288      F_17                                     F_10                                     41.22                NOT USED  
290      F_17                                     F_24                                     41.22                NOT USED  
291      F_17                                     F_9                                      50.49                NOT USED  
292      F_17                                     H_Pavia_1_origin_8                       30.74                NOT USED  
294      F_17                                     H_Piacenza_2_dest_5                      48.55                NOT USED  
296      F_17                                     F_23                                     50.42                NOT USED  
297      F_17                                     H_Pavia_5_origin_9                       24.44                NOT USED  
298      F_39                                     H_Bergamo_2_origin_7                     9.78                 NOT USED  
299      F_39                                     H_Bergamo_2_dest_1                       9.78                 NOT USED  
300      F_39                                     F_31                                     50.30                NOT USED  
302      F_39                                     H_Bergamo_2_origin_19                    9.78                 NOT USED  
303      F_39                                     H_Bergamo_3_dest_11                      15.80                NOT USED  
304      F_39                                     H_Bergamo_3_origin_2                     15.80                NOT USED  
305      F_39                                     H_Bergamo_3_origin_1                     15.80                NOT USED  
306      F_39                                     F_38                                     28.77                NOT USED  
307      F_39                                     H_Bergamo_1_origin_3                     9.00                 NOT USED  
309      H_Bergamo_3_origin_2                     H_Bergamo_2_origin_7                     18.48                NOT USED  
310      H_Bergamo_3_origin_2                     H_Bergamo_2_dest_1                       18.48                NOT USED  
311      H_Bergamo_3_origin_2                     H_Bergamo_3_dest_17                      0.00                 NOT USED  
312      H_Bergamo_3_origin_2                     H_Bergamo_2_origin_19                    18.48                NOT USED  
313      H_Bergamo_3_origin_2                     H_Bergamo_3_dest_11                      0.00                 NOT USED  
315      H_Bergamo_3_origin_2                     H_Bergamo_3_origin_1                     0.00                 NOT USED  
316      H_Bergamo_3_origin_2                     F_38                                     24.44                NOT USED  
317      H_Bergamo_3_origin_2                     H_Bergamo_1_origin_3                     20.08                NOT USED  
318      H_Cremona_2_origin_5                     F_19                                     42.61                NOT USED  
319      H_Cremona_2_origin_5                     F_25                                     17.96                NOT USED  
320      H_Cremona_2_origin_5                     F_24                                     46.96                NOT USED  
321      H_Cremona_2_origin_5                     H_Cremona_2_dest_20                      0.00                 NOT USED  
323      H_Cremona_2_origin_5                     H_Cremona_1_dest_2                       34.63                NOT USED  
324      H_Cremona_2_origin_5                     F_26                                     11.04                NOT USED  
325      H_Cremona_2_origin_5                     H_Cremona_2_origin_4                     0.00                 NOT USED  
326      H_Cremona_2_origin_5                     H_Cremona_1_dest_16                      34.63                NOT USED  
327      H_Cremona_2_origin_5                     F_32                                     45.00                NOT USED  
328      H_Cremona_2_origin_5                     H_Cremona_1_dest_7                       34.63                NOT USED  
329      H_Cremona_2_origin_5                     H_Cremona_2_dest_8                       0.00                 NOT USED  
330      H_Bergamo_3_origin_1                     H_Bergamo_2_origin_7                     18.48                NOT USED  
332      H_Bergamo_3_origin_1                     H_Bergamo_3_dest_17                      0.00                 NOT USED  
333      H_Bergamo_3_origin_1                     H_Bergamo_2_origin_19                    18.48                NOT USED  
