NODES: 49
ARCS: 370

NODE
Idn                                      x               y               Type           
246      H_Piacenza_2_origin_9                    F_17                                     48.55                NOT USED  
247      H_Piacenza_2_origin_9                    H_Parma_2_dest_1                         39.70                NOT USED  
248      H_Piacenza_2_origin_9                    H_Piacenza_1_origin_7                    38.10                NOT USED  
249      H_Piacenza_2_origin_9                    H_Piacenza_1_origin_14                   38.10                NOT USED  
250      H_Piacenza_2_origin_9                    F_13                                     50.56                NOT USED  
251      H_Piacenza_2_origin_9                    F_11                                     14.55                NOT USED  
252      H_Bergamo_3_origin_6                     H_Bergamo_3_origin_3                     0.00                 NOT USED  
253      H_Bergamo_3_origin_6                     H_Bergamo_3_dest_5                       0.00                 NOT USED  
254      H_Bergamo_3_origin_6                     H_Bergamo_3_dest_9                       0.00                 NOT USED  
255      H_Bergamo_3_origin_6                     H_Bergamo_2_origin_5                     18.48                NOT USED  
256      H_Bergamo_3_origin_6                     F_39                                     15.80                NOT USED  
257      H_Bergamo_3_origin_6                     H_Bergamo_2_dest_15                      18.48                NOT USED  
259      H_Bergamo_3_origin_6                     H_Bergamo_1_origin_12                    20.08                NOT USED  
260      H_Piacenza_1_origin_7                    F_12                                     33.32                NOT USED  
261      H_Piacenza_1_origin_7                    H_Parma_1_dest_3                         42.59                NOT USED  
262      H_Piacenza_1_origin_7                    H_Parma_2_dest_1                         46.29                NOT USED  
263      H_Piacenza_1_origin_7                    H_Piacenza_2_origin_9                    38.10                NOT USED  
264      H_Piacenza_1_origin_7                    H_Piacenza_1_origin_14                   0.00                 NOT USED  
267      HUB_1                                    H_Bergamo_3_origin_3                     146.69               NOT USED  
268      HUB_1                                    H_Cremona_2_origin_15                    54.56                NOT USED  
269      HUB_1                                    H_Pavia_5_origin_10                      115.07               NOT USED  
270      HUB_1                                    H_Parma_3_origin_8                       75.98                NOT USED  
271      HUB_1                                    H_Bergamo_2_origin_5                     130.73               NOT USED  
272      HUB_1                                    H_Pavia_8_origin_11                      140.20               NOT USED  
273      HUB_1                                    H_Milano_3_origin_13                     154.29               NOT USED  
274      HUB_1                                    F_26                                     46.36                NOT USED  
275      HUB_1                                    H_Cremona_1_origin_2                     22.87                NOT USED  
276      HUB_1                                    H_Parma_2_dest_1                         51.05                NOT USED  
277      HUB_1                                    H_Piacenza_2_origin_9                    64.34                NOT USED  
