NODES: 49
ARCS: 366

NODE
Idn                                      x               y               Type           
272      F_11                                     F_5                                      50.55                NOT USED  
273      F_11                                     H_Piacenza_1_origin_15                   28.38                NOT USED  
275      H_Bergamo_2_origin_2                     H_Bergamo_1_dest_5                       2.64                 NOT USED  
277      H_Bergamo_2_origin_2                     H_Bergamo_2_origin_8                     0.00                 NOT USED  
278      H_Bergamo_2_origin_2                     F_39                                     9.78                 NOT USED  
279      H_Bergamo_2_origin_2                     H_Bergamo_1_dest_4                       2.64                 NOT USED  
280      H_Bergamo_2_origin_2                     H_Bergamo_3_origin_9                     18.48                NOT USED  
281      H_Bergamo_2_origin_2                     F_38                                     21.03                NOT USED  
282      H_Bergamo_2_origin_2                     F_32                                     37.11                NOT USED  
283      H_Bergamo_2_origin_2                     H_Bergamo_4_dest_13                      30.63                NOT USED  
284      H_Bergamo_2_origin_2                     H_Bergamo_1_origin_1                     2.64                 NOT USED  
285      H_Cremona_2_origin_4                     F_19                                     42.61                NOT USED  
286      H_Cremona_2_origin_4                     F_18                                     44.92                NOT USED  
287      H_Cremona_2_origin_4                     F_33                                     42.72                NOT USED  
288      H_Cremona_2_origin_4                     F_26                                     11.04                NOT USED  
289      H_Cremona_2_origin_4                     H_Cremona_1_dest_9                       34.63                NOT USED  
291      H_Piacenza_1_origin_15                   F_10                                     47.03                NOT USED  
292      H_Piacenza_1_origin_15                   F_12                                     33.32                NOT USED  
293      H_Piacenza_1_origin_15                   H_Parma_1_dest_1                         42.59                NOT USED  
294      H_Piacenza_1_origin_15                   H_Parma_2_origin_10                      46.29                NOT USED  
295      H_Piacenza_1_origin_15                   H_Piacenza_2_origin_7                    38.10                NOT USED  
296      H_Piacenza_1_origin_15                   H_Piacenza_1_origin_11                   0.00                 NOT USED  
298      H_Piacenza_1_origin_15                   F_11                                     28.38                NOT USED  
299      H_Piacenza_1_origin_15                   H_Parma_1_origin_13                      42.59                NOT USED  
300      H_Piacenza_1_origin_15                   H_Parma_2_dest_14                        46.29                NOT USED  
302      H_Parma_1_origin_13                      H_Parma_1_dest_1                         0.00                 NOT USED  
303      H_Parma_1_origin_13                      H_Parma_2_origin_10                      31.34                NOT USED  
304      H_Parma_1_origin_13                      H_Piacenza_1_origin_11                   42.59                NOT USED  
305      H_Parma_1_origin_13                      H_Parma_3_origin_12                      17.57                NOT USED  
306      H_Parma_1_origin_13                      H_Parma_3_dest_11                        17.57                NOT USED  
307      H_Parma_1_origin_13                      F_5                                      24.69                NOT USED  
308      H_Parma_1_origin_13                      H_Parma_3_dest_15                        17.57                NOT USED  
309      H_Parma_1_origin_13                      H_Piacenza_1_origin_15                   42.59                NOT USED  
310      H_Parma_1_origin_13                      H_Parma_2_dest_14                        31.34                NOT USED  
311      F_23                                     F_16                                     41.22                NOT USED  
312      F_23                                     F_31                                     50.36                NOT USED  
313      F_23                                     H_Milano_3_origin_14                     39.77                NOT USED  
314      F_23                                     HUB_2                                    29.74                NOT USED  
315      F_23                                     H_Pavia_8_dest_12                        26.99                NOT USED  
316      F_23                                     H_Milano_2_dest_6                        37.28                NOT USED  
318      F_23                                     F_22                                     29.00                NOT USED  
320      F_23                                     H_Pavia_10_dest_7                        28.04                NOT USED  
321      F_23                                     H_Milano_2_origin_5                      37.28                NOT USED  
322      F_23                                     H_Milano_2_origin_3                      37.28                NOT USED  
323      F_23                                     H_Milano_1_dest_3                        43.28                NOT USED  
324      F_23                                     H_Pavia_1_dest_10                        49.10                NOT USED  
325      F_23                                     H_Milano_2_dest_2                        37.28                NOT USED  
327      F_38                                     H_Bergamo_1_dest_5                       23.52                NOT USED  
328      F_38                                     F_31                                     41.22                NOT USED  
329      F_38                                     H_Bergamo_2_origin_8                     21.03                NOT USED  
330      F_38                                     F_39                                     28.77                NOT USED  
331      F_38                                     H_Bergamo_1_dest_4                       23.52                NOT USED  
333      F_38                                     H_Bergamo_2_origin_2                     21.03                NOT USED  
334      F_38                                     F_32                                     50.30                NOT USED  
335      F_38                                     H_Bergamo_1_origin_1                     23.52                NOT USED  
336      F_32                                     H_Bergamo_1_dest_5                       35.22                NOT USED  
337      F_32                                     F_31                                     28.89                NOT USED  
338      F_32                                     H_Bergamo_2_origin_8                     37.11                NOT USED  
339      F_32                                     HUB_2                                    46.89                NOT USED  
340      F_32                                     F_33                                     28.89                NOT USED  
342      F_32                                     F_39                                     41.22                NOT USED  
344      F_32                                     H_Bergamo_2_origin_2                     37.11                NOT USED  
345      F_32                                     H_Cremona_2_origin_4                     45.00                NOT USED  
346      F_32                                     F_38                                     50.30                NOT USED  
347      F_32                                     H_Bergamo_4_dest_13                      31.81                NOT USED  
348      F_32                                     H_Bergamo_1_origin_1                     35.22                NOT USED  
349      H_Bergamo_1_origin_1                     H_Bergamo_1_dest_5                       0.00                 NOT USED  
350      H_Bergamo_1_origin_1                     F_31                                     41.41                NOT USED  
351      H_Bergamo_1_origin_1                     H_Bergamo_2_origin_8                     2.64                 NOT USED  
352      H_Bergamo_1_origin_1                     F_33                                     49.29                NOT USED  
353      H_Bergamo_1_origin_1                     F_39                                     9.00                 NOT USED  
354      H_Bergamo_1_origin_1                     H_Bergamo_1_dest_4                       0.00                 NOT USED  
355      H_Bergamo_1_origin_1                     H_Bergamo_3_origin_9                     20.08                NOT USED  
356      H_Bergamo_1_origin_1                     H_Bergamo_2_origin_2                     2.64                 NOT USED  
357      H_Bergamo_1_origin_1                     F_38                                     23.52                NOT USED  
359      H_Bergamo_1_origin_1                     H_Bergamo_4_dest_13                      28.06                NOT USED  
360      H_Pavia_8_origin_6                       F_16                                     30.62                NOT USED  
361      H_Pavia_8_origin_6                       H_Pavia_8_dest_12                        0.00                 NOT USED  
362      H_Pavia_8_origin_6                       H_Pavia_8_dest_8                         0.00                 NOT USED  
364      H_Pavia_8_origin_6                       H_Pavia_10_dest_7                        2.26                 NOT USED  
