NODES: 49
ARCS: 368

NODE
Idn                                      x               y               Type           
115      H_Piacenza_1_origin_9                    H_Piacenza_1_dest_11                     0.00                 NOT USED  
116      H_Piacenza_1_origin_9                    H_Parma_2_origin_12                      46.29                NOT USED  
117      H_Piacenza_1_origin_9                    F_11                                     28.38                NOT USED  
118      H_Piacenza_1_origin_9                    H_Piacenza_1_origin_15                   0.00                 NOT USED  
119      H_Piacenza_1_origin_9                    H_Parma_1_dest_2                         42.59                NOT USED  
120      H_Bergamo_1_origin_8                     H_Bergamo_3_dest_1                       20.08                NOT USED  
121      H_Bergamo_1_origin_8                     H_Bergamo_4_origin_11                    28.06                NOT USED  
122      H_Bergamo_1_origin_8                     F_31                                     41.41                NOT USED  
123      H_Bergamo_1_origin_8                     F_33                                     49.29                NOT USED  
124      H_Bergamo_1_origin_8                     F_39                                     9.00                 NOT USED  
125      H_Bergamo_1_origin_8                     H_Bergamo_4_dest_14                      28.06                NOT USED  
126      H_Bergamo_1_origin_8                     H_Bergamo_2_dest_12                      2.64                 NOT USED  
127      H_Bergamo_1_origin_8                     H_Bergamo_2_origin_4                     2.64                 NOT USED  
128      H_Bergamo_1_origin_8                     H_Bergamo_3_dest_6                       20.08                NOT USED  
129      H_Bergamo_1_origin_8                     H_Bergamo_3_origin_10                    20.08                NOT USED  
131      H_Cremona_2_origin_1                     F_19                                     42.61                NOT USED  
132      H_Cremona_2_origin_1                     H_Cremona_1_dest_10                      34.63                NOT USED  
133      H_Cremona_2_origin_1                     F_25                                     17.96                NOT USED  
134      H_Cremona_2_origin_1                     F_24                                     46.96                NOT USED  
135      H_Cremona_2_origin_1                     F_18                                     44.92                NOT USED  
136      H_Cremona_2_origin_1                     F_33                                     42.72                NOT USED  
137      H_Cremona_2_origin_1                     F_26                                     11.04                NOT USED  
138      H_Cremona_2_origin_1                     H_Cremona_2_dest_4                       0.00                 NOT USED  
140      H_Cremona_2_origin_1                     H_Cremona_1_origin_6                     34.63                NOT USED  
141      H_Cremona_2_origin_1                     H_Cremona_1_origin_7                     34.63                NOT USED  
142      HUB_2                                    H_Pavia_8_origin_13                      55.74                NOT USED  
143      HUB_2                                    H_Pavia_1_origin_3                       76.98                NOT USED  
144      HUB_2                                    H_Bergamo_4_origin_11                    75.60                NOT USED  
147      HUB_2                                    H_Piacenza_1_origin_9                    146.25               NOT USED  
148      HUB_2                                    H_Bergamo_1_origin_8                     62.40                NOT USED  
149      HUB_2                                    H_Cremona_2_origin_1                     68.03                NOT USED  
150      HUB_2                                    H_Pavia_10_origin_14                     57.13                NOT USED  
151      HUB_2                                    H_Milano_2_dest_7                        29.86                NOT USED  
152      HUB_2                                    H_Parma_2_origin_12                      142.57               NOT USED  
153      HUB_2                                    H_Pavia_8_origin_2                       55.74                NOT USED  
154      HUB_2                                    H_Bergamo_2_origin_4                     62.28                NOT USED  
