NODES: 47
ARCS: 365

NODE
Idn                                      x               y               Type           
125      H_Parma_2_origin_10                      H_Parma_2_dest_5                         0.00                 NOT USED  
126      H_Parma_2_origin_10                      H_Parma_3_origin_8                       34.21                NOT USED  
128      H_Cremona_2_origin_1                     H_Cremona_2_origin_15                    0.00                 NOT USED  
129      H_Cremona_2_origin_1                     F_24                                     46.96                NOT USED  
130      H_Cremona_2_origin_1                     F_18                                     44.92                NOT USED  
131      H_Cremona_2_origin_1                     F_33                                     42.72                NOT USED  
132      H_Cremona_2_origin_1                     F_26                                     11.04                NOT USED  
133      H_Cremona_2_origin_1                     H_Cremona_1_origin_5                     34.63                NOT USED  
134      H_Cremona_2_origin_1                     F_32                                     45.00                NOT USED  
135      HUB_2                                    H_Pavia_8_origin_13                      55.74                NOT USED  
136      HUB_2                                    H_Milano_3_dest_15                       33.59                NOT USED  
137      HUB_2                                    H_Pavia_1_origin_11                      76.98                NOT USED  
138      HUB_2                                    H_Cremona_2_origin_15                    68.03                NOT USED  
139      HUB_2                                    H_Piacenza_2_origin_3                    111.59               NOT USED  
140      HUB_2                                    H_Parma_1_origin_9                       170.07               NOT USED  
141      HUB_2                                    F_24                                     30.90                NOT USED  
142      HUB_2                                    H_Bergamo_4_origin_6                     75.60                NOT USED  
143      HUB_2                                    H_Parma_2_origin_10                      142.57               NOT USED  
144      HUB_2                                    H_Cremona_2_origin_1                     68.03                NOT USED  
145      HUB_2                                    H_Parma_1_origin_7                       170.07               NOT USED  
146      HUB_2                                    F_30                                     19.71                NOT USED  
148      HUB_2                                    H_Parma_3_origin_12                      176.78               NOT USED  
149      HUB_2                                    H_Parma_2_origin_14                      142.57               NOT USED  
150      HUB_2                                    H_Piacenza_2_origin_4                    111.59               NOT USED  
151      HUB_2                                    H_Cremona_1_origin_5                     99.70                NOT USED  
153      HUB_2                                    H_Milano_2_dest_3                        29.86                NOT USED  
154      HUB_2                                    F_32                                     46.89                NOT USED  
155      HUB_2                                    H_Parma_3_origin_8                       176.78               NOT USED  
157      H_Parma_1_origin_7                       H_Parma_1_dest_1                         0.00                 NOT USED  
158      H_Parma_1_origin_7                       H_Parma_1_origin_9                       0.00                 NOT USED  
159      H_Parma_1_origin_7                       H_Parma_2_origin_10                      31.34                NOT USED  
160      H_Parma_1_origin_7                       H_Parma_2_dest_8                         31.34                NOT USED  
161      H_Parma_1_origin_7                       H_Parma_3_dest_2                         17.57                NOT USED  
162      H_Parma_1_origin_7                       H_Parma_3_origin_12                      17.57                NOT USED  
163      H_Parma_1_origin_7                       H_Parma_2_origin_14                      31.34                NOT USED  
164      H_Parma_1_origin_7                       H_Parma_2_dest_4                         31.34                NOT USED  
165      H_Parma_1_origin_7                       H_Piacenza_1_dest_6                      42.59                NOT USED  
166      H_Parma_1_origin_7                       F_13                                     31.82                NOT USED  
167      H_Parma_1_origin_7                       H_Parma_2_dest_5                         31.34                NOT USED  
168      H_Parma_1_origin_7                       H_Parma_3_origin_8                       17.57                NOT USED  
169      F_18                                     F_19                                     29.11                NOT USED  
170      F_18                                     F_10                                     50.49                NOT USED  
172      F_18                                     H_Cremona_2_origin_15                    44.92                NOT USED  
173      F_18                                     H_Piacenza_2_origin_3                    31.25                NOT USED  
174      F_18                                     F_24                                     50.42                NOT USED  
175      F_18                                     H_Cremona_2_origin_1                     44.92                NOT USED  
176      F_18                                     F_26                                     50.42                NOT USED  
178      F_18                                     H_Piacenza_2_origin_4                    31.25                NOT USED  
179      F_18                                     H_Cremona_1_origin_5                     41.43                NOT USED  
180      F_18                                     F_11                                     41.22                NOT USED  
181      F_30                                     H_Milano_3_dest_15                       20.38                NOT USED  
182      F_30                                     F_24                                     50.36                NOT USED  
183      F_30                                     HUB_2                                    19.71                NOT USED  
184      F_30                                     H_Milano_3_origin_2                      20.38                NOT USED  
185      F_30                                     F_23                                     41.22                NOT USED  
187      F_30                                     H_Milano_2_dest_3                        17.39                NOT USED  
188      H_Milano_3_origin_2                      H_Milano_3_dest_15                       0.00                 NOT USED  
189      H_Milano_3_origin_2                      HUB_2                                    33.59                NOT USED  
190      H_Milano_3_origin_2                      F_30                                     20.38                NOT USED  
192      H_Milano_3_origin_2                      H_Milano_2_dest_3                        3.73                 NOT USED  
193      F_33                                     H_Cremona_2_origin_15                    42.72                NOT USED  
194      F_33                                     H_Bergamo_4_origin_6                     26.20                NOT USED  
195      F_33                                     H_Cremona_2_origin_1                     42.72                NOT USED  
198      F_33                                     F_32                                     28.89                NOT USED  
200      F_26                                     H_Cremona_2_origin_15                    11.04                NOT USED  
202      F_26                                     F_18                                     50.42                NOT USED  
204      F_26                                     HUB_1                                    46.36                NOT USED  
205      F_26                                     H_Cremona_1_origin_5                     29.32                NOT USED  
207      F_17                                     F_10                                     41.22                NOT USED  
208      F_17                                     H_Pavia_1_origin_11                      30.74                NOT USED  
209      F_17                                     H_Piacenza_2_origin_3                    48.55                NOT USED  
210      F_17                                     F_24                                     41.22                NOT USED  
211      F_17                                     F_18                                     29.11                NOT USED  
212      F_17                                     H_Piacenza_2_origin_4                    48.55                NOT USED  
213      F_17                                     H_Pavia_1_dest_14                        30.74                NOT USED  
214      F_17                                     F_11                                     50.49                NOT USED  
216      F_17                                     H_Pavia_1_dest_12                        30.74                NOT USED  
219      F_39                                     H_Bergamo_4_origin_6                     25.97                NOT USED  
220      F_39                                     H_Bergamo_2_dest_10                      9.78                 NOT USED  
221      F_39                                     F_33                                     50.30                NOT USED  
222      F_39                                     H_Bergamo_3_dest_13                      15.80                NOT USED  
223      F_39                                     F_38                                     28.77                NOT USED  
224      F_39                                     F_32                                     41.22                NOT USED  
226      H_Parma_3_origin_12                      H_Parma_1_dest_1                         17.57                NOT USED  
227      H_Parma_3_origin_12                      H_Parma_1_origin_9                       17.57                NOT USED  
228      H_Parma_3_origin_12                      H_Parma_2_origin_10                      34.21                NOT USED  
229      H_Parma_3_origin_12                      H_Parma_1_origin_7                       17.57                NOT USED  
230      H_Parma_3_origin_12                      H_Parma_2_dest_8                         34.21                NOT USED  
231      H_Parma_3_origin_12                      H_Parma_3_dest_2                         0.00                 NOT USED  
232      H_Parma_3_origin_12                      H_Parma_2_origin_14                      34.21                NOT USED  
233      H_Parma_3_origin_12                      H_Parma_2_dest_4                         34.21                NOT USED  
234      H_Parma_3_origin_12                      F_13                                     28.59                NOT USED  
235      H_Parma_3_origin_12                      H_Parma_2_dest_5                         34.21                NOT USED  
236      H_Parma_3_origin_12                      H_Parma_3_origin_8                       0.00                 NOT USED  
237      H_Parma_2_origin_14                      F_19                                     45.01                NOT USED  
238      H_Parma_2_origin_14                      F_12                                     17.96                NOT USED  
239      H_Parma_2_origin_14                      H_Parma_1_dest_1                         31.34                NOT USED  
240      H_Parma_2_origin_14                      H_Piacenza_2_origin_3                    39.70                NOT USED  
241      H_Parma_2_origin_14                      H_Parma_1_origin_9                       31.34                NOT USED  
242      H_Parma_2_origin_14                      H_Parma_2_origin_10                      0.00                 NOT USED  
243      H_Parma_2_origin_14                      H_Parma_1_origin_7                       31.34                NOT USED  
244      H_Parma_2_origin_14                      H_Parma_2_dest_8                         0.00                 NOT USED  
245      H_Parma_2_origin_14                      H_Parma_3_dest_2                         34.21                NOT USED  
246      H_Parma_2_origin_14                      H_Parma_3_origin_12                      34.21                NOT USED  
247      H_Parma_2_origin_14                      H_Piacenza_2_origin_4                    39.70                NOT USED  
248      H_Parma_2_origin_14                      H_Parma_2_dest_4                         0.00                 NOT USED  
249      H_Parma_2_origin_14                      HUB_1                                    51.05                NOT USED  
250      H_Parma_2_origin_14                      H_Piacenza_1_dest_6                      46.29                NOT USED  
251      H_Parma_2_origin_14                      F_13                                     11.26                NOT USED  
253      H_Parma_2_origin_14                      H_Parma_2_dest_5                         0.00                 NOT USED  
254      H_Parma_2_origin_14                      H_Parma_3_origin_8                       34.21                NOT USED  
255      H_Piacenza_2_origin_4                    F_19                                     35.98                NOT USED  
256      H_Piacenza_2_origin_4                    F_10                                     39.97                NOT USED  
257      H_Piacenza_2_origin_4                    F_12                                     23.05                NOT USED  
258      H_Piacenza_2_origin_4                    H_Piacenza_2_origin_3                    0.00                 NOT USED  
259      H_Piacenza_2_origin_4                    H_Parma_2_origin_10                      39.70                NOT USED  
260      H_Piacenza_2_origin_4                    H_Parma_2_dest_8                         39.70                NOT USED  
261      H_Piacenza_2_origin_4                    F_18                                     31.25                NOT USED  
