NODES: 47
ARCS: 358

NODE
Idn                                      x               y               Type           
207      F_17                                     H_Piacenza_2_dest_14                     48.55                NOT USED  
209      F_17                                     H_Pavia_1_origin_7                       30.74                NOT USED  
211      F_17                                     F_23                                     50.42                NOT USED  
212      F_17                                     H_Pavia_1_origin_12                      30.74                NOT USED  
214      H_Parma_3_origin_14                      H_Parma_2_dest_11                        34.21                NOT USED  
215      H_Parma_3_origin_14                      H_Parma_2_origin_2                       34.21                NOT USED  
216      H_Parma_3_origin_14                      H_Parma_2_dest_13                        34.21                NOT USED  
217      H_Parma_3_origin_14                      H_Parma_1_origin_6                       17.57                NOT USED  
218      H_Parma_3_origin_14                      H_Parma_3_origin_8                       0.00                 NOT USED  
219      H_Pavia_1_origin_7                       F_16                                     7.90                 NOT USED  
220      H_Pavia_1_origin_7                       H_Pavia_8_dest_2                         36.62                NOT USED  
221      H_Pavia_1_origin_7                       H_Pavia_1_dest_4                         0.00                 NOT USED  
222      H_Pavia_1_origin_7                       H_Pavia_10_dest_5                        34.45                NOT USED  
224      H_Pavia_1_origin_7                       H_Pavia_10_origin_11                     34.45                NOT USED  
225      H_Pavia_1_origin_7                       F_23                                     49.10                NOT USED  
226      H_Pavia_1_origin_7                       H_Pavia_1_origin_12                      0.00                 NOT USED  
227      H_Pavia_1_origin_7                       H_Pavia_8_origin_9                       36.62                NOT USED  
228      H_Pavia_1_origin_7                       H_Pavia_9_origin_1                       35.34                NOT USED  
229      H_Bergamo_4_origin_4                     H_Bergamo_4_dest_6                       0.00                 NOT USED  
230      H_Bergamo_4_origin_4                     H_Bergamo_4_origin_5                     0.00                 NOT USED  
231      H_Bergamo_4_origin_4                     F_33                                     26.20                NOT USED  
233      H_Bergamo_4_origin_4                     H_Bergamo_1_dest_1                       28.06                NOT USED  
234      HUB_1                                    H_Milano_2_origin_10                     150.63               NOT USED  
235      HUB_1                                    F_19                                     33.04                NOT USED  
236      HUB_1                                    H_Milano_1_origin_13                     154.05               NOT USED  
237      HUB_1                                    H_Cremona_2_origin_15                    54.56                NOT USED  
238      HUB_1                                    H_Parma_2_dest_11                        51.05                NOT USED  
240      HUB_1                                    H_Cremona_1_dest_10                      22.87                NOT USED  
241      HUB_1                                    H_Cremona_1_dest_12                      22.87                NOT USED  
242      HUB_1                                    H_Bergamo_4_origin_5                     107.43               NOT USED  
244      HUB_1                                    H_Parma_2_dest_13                        51.05                NOT USED  
245      HUB_1                                    H_Parma_3_origin_14                      75.98                NOT USED  
246      HUB_1                                    H_Pavia_1_origin_7                       121.06               NOT USED  
247      HUB_1                                    H_Bergamo_4_origin_4                     107.43               NOT USED  
248      HUB_1                                    H_Pavia_10_origin_11                     139.35               NOT USED  
250      HUB_1                                    H_Cremona_1_dest_15                      22.87                NOT USED  
251      HUB_1                                    H_Parma_1_origin_6                       80.63                NOT USED  
252      HUB_1                                    H_Pavia_1_origin_12                      121.06               NOT USED  
253      HUB_1                                    H_Cremona_1_dest_7                       22.87                NOT USED  
254      HUB_1                                    H_Pavia_8_origin_9                       140.20               NOT USED  
255      HUB_1                                    H_Parma_3_origin_8                       75.98                NOT USED  
256      HUB_1                                    H_Pavia_9_origin_1                       138.89               NOT USED  
258      H_Pavia_10_origin_11                     H_Pavia_8_dest_2                         2.26                 NOT USED  
259      H_Pavia_10_origin_11                     H_Pavia_1_dest_4                         34.45                NOT USED  
260      H_Pavia_10_origin_11                     H_Pavia_10_dest_5                        0.00                 NOT USED  
261      H_Pavia_10_origin_11                     F_22                                     22.43                NOT USED  
262      H_Pavia_10_origin_11                     H_Pavia_1_origin_7                       34.45                NOT USED  
263      H_Pavia_10_origin_11                     F_23                                     28.04                NOT USED  
264      H_Pavia_10_origin_11                     H_Pavia_1_origin_12                      34.45                NOT USED  
265      H_Pavia_10_origin_11                     H_Pavia_8_origin_9                       2.26                 NOT USED  
266      H_Pavia_10_origin_11                     H_Pavia_9_origin_1                       1.55                 NOT USED  
267      F_11                                     F_19                                     50.49                NOT USED  
268      F_11                                     F_12                                     29.22                NOT USED  
270      F_11                                     H_Parma_2_origin_2                       47.18                NOT USED  
271      F_11                                     H_Piacenza_2_dest_14                     14.55                NOT USED  
272      F_11                                     F_18                                     41.22                NOT USED  
274      F_11                                     H_Parma_2_dest_13                        47.18                NOT USED  
275      H_Cremona_1_origin_3                     F_19                                     16.94                NOT USED  
276      H_Cremona_1_origin_3                     H_Cremona_2_origin_15                    34.63                NOT USED  
277      H_Cremona_1_origin_3                     H_Cremona_1_dest_10                      0.00                 NOT USED  
279      H_Cremona_1_origin_3                     H_Cremona_1_dest_12                      0.00                 NOT USED  
280      H_Cremona_1_origin_3                     F_18                                     41.43                NOT USED  
281      H_Cremona_1_origin_3                     F_26                                     29.32                NOT USED  
282      H_Cremona_1_origin_3                     HUB_1                                    22.87                NOT USED  
283      H_Cremona_1_origin_3                     H_Cremona_1_dest_15                      0.00                 NOT USED  
284      H_Cremona_1_origin_3                     H_Cremona_1_dest_7                       0.00                 NOT USED  
285      F_23                                     H_Milano_2_origin_10                     37.28                NOT USED  
286      F_23                                     F_16                                     41.22                NOT USED  
287      F_23                                     H_Milano_1_origin_13                     43.28                NOT USED  
288      F_23                                     H_Pavia_8_dest_2                         26.99                NOT USED  
290      F_23                                     F_24                                     29.00                NOT USED  
291      F_23                                     H_Pavia_1_dest_4                         49.10                NOT USED  
293      F_23                                     HUB_2                                    29.74                NOT USED  
294      F_23                                     H_Milano_3_dest_9                        39.77                NOT USED  
295      F_23                                     F_30                                     41.22                NOT USED  
296      F_23                                     F_22                                     29.00                NOT USED  
297      F_23                                     F_17                                     50.42                NOT USED  
298      F_23                                     H_Pavia_1_origin_7                       49.10                NOT USED  
299      F_23                                     H_Pavia_10_origin_11                     28.04                NOT USED  
300      F_23                                     H_Milano_2_dest_3                        37.28                NOT USED  
301      F_23                                     H_Pavia_1_origin_12                      49.10                NOT USED  
302      F_23                                     H_Pavia_8_origin_9                       26.99                NOT USED  
303      F_23                                     H_Milano_1_dest_8                        43.28                NOT USED  
306      H_Parma_1_origin_6                       H_Parma_2_dest_11                        31.34                NOT USED  
307      H_Parma_1_origin_6                       H_Parma_2_origin_2                       31.34                NOT USED  
308      H_Parma_1_origin_6                       H_Parma_2_dest_13                        31.34                NOT USED  
309      H_Parma_1_origin_6                       H_Parma_3_origin_14                      17.57                NOT USED  
310      H_Parma_1_origin_6                       H_Parma_3_origin_8                       17.57                NOT USED  
311      H_Pavia_1_origin_12                      F_16                                     7.90                 NOT USED  
312      H_Pavia_1_origin_12                      H_Pavia_8_dest_2                         36.62                NOT USED  
313      H_Pavia_1_origin_12                      H_Pavia_1_dest_4                         0.00                 NOT USED  
314      H_Pavia_1_origin_12                      H_Pavia_10_dest_5                        34.45                NOT USED  
316      H_Pavia_1_origin_12                      H_Pavia_1_origin_7                       0.00                 NOT USED  
317      H_Pavia_1_origin_12                      H_Pavia_10_origin_11                     34.45                NOT USED  
318      H_Pavia_1_origin_12                      F_23                                     49.10                NOT USED  
319      H_Pavia_1_origin_12                      H_Pavia_8_origin_9                       36.62                NOT USED  
320      H_Pavia_1_origin_12                      H_Pavia_9_origin_1                       35.34                NOT USED  
321      F_32                                     H_Cremona_2_origin_15                    45.00                NOT USED  
323      F_32                                     F_25                                     41.22                NOT USED  
325      F_32                                     H_Bergamo_4_dest_6                       31.81                NOT USED  
326      F_32                                     HUB_2                                    46.89                NOT USED  
328      F_32                                     F_33                                     28.89                NOT USED  
329      F_32                                     F_26                                     50.36                NOT USED  
331      F_32                                     H_Bergamo_1_dest_1                       35.22                NOT USED  
332      H_Pavia_8_origin_9                       F_16                                     30.62                NOT USED  
333      H_Pavia_8_origin_9                       H_Pavia_8_dest_2                         0.00                 NOT USED  
334      H_Pavia_8_origin_9                       H_Pavia_1_dest_4                         36.62                NOT USED  
335      H_Pavia_8_origin_9                       H_Pavia_10_dest_5                        2.26                 NOT USED  
337      H_Pavia_8_origin_9                       H_Pavia_1_origin_7                       36.62                NOT USED  
338      H_Pavia_8_origin_9                       H_Pavia_10_origin_11                     2.26                 NOT USED  
339      H_Pavia_8_origin_9                       F_23                                     26.99                NOT USED  
340      H_Pavia_8_origin_9                       H_Pavia_1_origin_12                      36.62                NOT USED  
341      H_Pavia_8_origin_9                       H_Pavia_9_origin_1                       1.44                 NOT USED  
343      H_Parma_3_origin_8                       H_Parma_2_dest_11                        34.21                NOT USED  
344      H_Parma_3_origin_8                       H_Parma_2_origin_2                       34.21                NOT USED  
345      H_Parma_3_origin_8                       H_Parma_2_dest_13                        34.21                NOT USED  
346      H_Parma_3_origin_8                       H_Parma_3_origin_14                      0.00                 NOT USED  
347      H_Parma_3_origin_8                       H_Parma_1_origin_6                       17.57                NOT USED  
348      H_Pavia_9_origin_1                       F_16                                     29.26                NOT USED  
349      H_Pavia_9_origin_1                       H_Pavia_8_dest_2                         1.44                 NOT USED  
350      H_Pavia_9_origin_1                       F_24                                     51.39                NOT USED  
351      H_Pavia_9_origin_1                       H_Pavia_1_dest_4                         35.34                NOT USED  
352      H_Pavia_9_origin_1                       H_Pavia_10_dest_5                        1.55                 NOT USED  
353      H_Pavia_9_origin_1                       F_22                                     21.42                NOT USED  
354      H_Pavia_9_origin_1                       H_Pavia_1_origin_7                       35.34                NOT USED  
355      H_Pavia_9_origin_1                       H_Pavia_10_origin_11                     1.55                 NOT USED  
357      H_Pavia_9_origin_1                       H_Pavia_1_origin_12                      35.34                NOT USED  
358      H_Pavia_9_origin_1                       H_Pavia_8_origin_9                       1.44                 NOT USED  

LEGENDA
Idn: id del nodo
Idn_o: id del nodo origine dell'arco
Idn_d: id del nodo destinazione dell'arco
Ida: id arco
x: coordinata geografica latitudine
y: coordinata geografica longitudine
Type: nodo HUB, H_ORIGIN (Ospedale di origine), H_DESTINATION (Ospedale di destinazione), FACILITY
Avg_ttime[min.]: tempo medio di viaggio del drone sull'arco, espresso in minuti
Label: USED se l'arco è utilizzato nella soluzione ottima; NOT USED, viceversa.
