NODES: 60
ARCS: 528

NODE
Idn                                      x               y               Type           
262      F_26                                     F_20                                     50.42                NOT USED  
264      F_26                                     H_Cremona_1_dest_9                       29.32                NOT USED  
265      F_26                                     HUB_1                                    46.36                NOT USED  
266      F_26                                     H_Cremona_1_origin_18                    29.32                NOT USED  
267      F_26                                     F_32                                     50.36                NOT USED  
269      F_26                                     H_Cremona_2_origin_13                    11.04                NOT USED  
270      H_Parma_2_origin_12                      F_19                                     45.01                NOT USED  
271      H_Parma_2_origin_12                      F_12                                     17.96                NOT USED  
272      H_Parma_2_origin_12                      H_Parma_2_dest_18                        0.00                 NOT USED  
273      H_Parma_2_origin_12                      H_Parma_3_origin_11                      34.21                NOT USED  
274      H_Parma_2_origin_12                      H_Parma_1_origin_5                       31.34                NOT USED  
275      H_Parma_2_origin_12                      F_20                                     42.79                NOT USED  
276      H_Parma_2_origin_12                      H_Piacenza_1_dest_5                      46.29                NOT USED  
277      H_Parma_2_origin_12                      H_Piacenza_1_origin_19                   46.29                NOT USED  
279      H_Parma_2_origin_12                      H_Piacenza_2_origin_14                   39.70                NOT USED  
280      H_Parma_2_origin_12                      H_Piacenza_2_origin_9                    39.70                NOT USED  
281      H_Parma_2_origin_12                      H_Parma_2_dest_20                        0.00                 NOT USED  
282      H_Parma_2_origin_12                      HUB_1                                    51.05                NOT USED  
283      H_Parma_2_origin_12                      H_Piacenza_1_dest_6                      46.29                NOT USED  
284      H_Parma_2_origin_12                      F_13                                     11.26                NOT USED  
285      H_Parma_2_origin_12                      F_11                                     47.18                NOT USED  
286      H_Parma_2_origin_12                      H_Piacenza_1_origin_20                   46.29                NOT USED  
287      F_33                                     F_25                                     50.36                NOT USED  
288      F_33                                     H_Bergamo_1_dest_19                      49.29                NOT USED  
290      F_33                                     F_26                                     41.22                NOT USED  
291      F_33                                     H_Bergamo_4_origin_16                    26.20                NOT USED  
292      F_33                                     H_Bergamo_1_dest_15                      49.29                NOT USED  
293      F_33                                     F_32                                     28.89                NOT USED  
294      F_33                                     H_Cremona_2_origin_17                    42.72                NOT USED  
295      F_33                                     H_Bergamo_4_origin_8                     26.20                NOT USED  
296      F_33                                     H_Cremona_2_origin_13                    42.72                NOT USED  
297      F_17                                     F_10                                     41.22                NOT USED  
298      F_17                                     F_25                                     50.42                NOT USED  
299      F_17                                     F_24                                     41.22                NOT USED  
300      F_17                                     F_18                                     29.11                NOT USED  
301      F_17                                     H_Pavia_5_origin_1                       24.44                NOT USED  
302      F_17                                     H_Piacenza_2_origin_14                   48.55                NOT USED  
304      F_17                                     H_Piacenza_2_origin_9                    48.55                NOT USED  
305      F_17                                     F_11                                     50.49                NOT USED  
306      F_17                                     H_Pavia_5_dest_10                        24.44                NOT USED  
307      F_17                                     H_Pavia_5_origin_6                       24.44                NOT USED  
308      F_17                                     F_23                                     50.42                NOT USED  
309      H_Piacenza_2_origin_14                   F_19                                     35.98                NOT USED  
310      H_Piacenza_2_origin_14                   F_10                                     39.97                NOT USED  
311      H_Piacenza_2_origin_14                   F_12                                     23.05                NOT USED  
312      H_Piacenza_2_origin_14                   H_Parma_2_dest_18                        39.70                NOT USED  
314      H_Piacenza_2_origin_14                   H_Piacenza_1_dest_5                      38.10                NOT USED  
315      H_Piacenza_2_origin_14                   H_Piacenza_1_origin_19                   38.10                NOT USED  
